Engine size,Year of manufacture,Mileage,Manufacturer_Ford,Manufacturer_Porsche,Manufacturer_Toyota,Manufacturer_VW,Model_911,Model_Cayenne,Model_Fiesta,Model_Focus,Model_Golf,Model_M5,Model_Mondeo,Model_Passat,Model_Polo,Model_Prius,Model_RAV4,Model_X3,Model_Yaris,Model_Z4,Fuel type_Hybrid,Fuel type_Petrol,Price
1.6,2019,30152,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,40482
3.0,2015,44761,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,77091
1.0,2012,52525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,11780
1.0,2005,145747,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3754
1.8,2016,16626,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,33172
1.4,1998,155019,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3364
1.4,1996,188308,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2658
2.0,2001,72923,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,8773
1.4,2007,104718,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7710
2.0,1992,258967,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,731
1.2,2000,168963,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3069
2.0,1993,90439,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4786
1.4,1991,213652,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1523
2.2,2012,100268,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,23140
2.0,2019,26479,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,32650
1.4,2009,109384,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10605
2.0,2014,39083,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,25884
2.0,2002,73945,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,9749
1.4,2008,114007,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6011
1.8,2003,125903,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8052
1.4,1998,126188,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2884
3.0,1990,178957,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5344
1.6,1996,118258,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4217
1.4,2004,100476,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,7076
1.0,1985,288486,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,347
2.0,1997,50121,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8564
2.6,2003,130068,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17702
1.8,1992,135772,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2412
1.8,2010,70562,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,12942
2.0,2003,139651,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6417
1.6,2004,106068,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,7575
2.0,2019,18978,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54090
1.6,2000,85142,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5015
1.6,2012,64490,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17978
1.0,1993,121417,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2045
1.0,2018,19640,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,26712
2.2,2009,99740,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,19019
1.4,2004,159279,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3718
1.4,1996,86718,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,4782
4.0,1993,150186,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5438
4.4,2019,20736,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,118474
1.4,1986,70039,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1948
3.0,2017,30285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,49606
1.2,2016,38795,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,18326
2.4,1995,203197,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3359
2.4,2011,80839,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,21637
1.4,2002,174535,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3010
1.6,1993,131899,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3125
1.0,2021,14063,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,33627
2.4,1996,149048,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,4294
1.0,1990,145249,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1229
1.0,2007,61357,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12446
1.2,1997,13000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,7167
1.4,1986,263206,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,384
1.4,2010,52847,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,12174
1.6,2009,100782,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,12083
1.0,1999,193458,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1491
1.2,1997,174912,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1892
2.0,1998,169431,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,4074
1.0,1993,269373,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,882
2.0,2009,129764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,11999
1.0,1998,104481,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5060
2.0,2008,105468,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11556
4.0,2000,153596,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,12574
1.4,1993,84644,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2739
1.6,2001,205054,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2309
1.0,1993,159497,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1335
